"4-202","4-033","PAINS SPECIAUX EMBALLES",NULL,"2017-08-20 18:18:15"
"4-2020",NULL,"APERITIF, LEGUMES MARINES",NULL,"2018-03-21 14:51:37"
"4-2021",NULL,"SALADES",NULL,"2018-03-21 14:51:37"
"4-2022",NULL,"ENTREES FROIDES",NULL,"2018-03-21 14:51:37"
"4-2023",NULL,"ENTREES CHAUDES",NULL,"2018-03-21 14:51:37"
"4-2024",NULL,"CUISINES DU MONDE",NULL,"2018-03-21 14:51:37"
"4-2025",NULL,"PLATS CUISINES",NULL,"2018-03-21 14:51:37"
"4-2026",NULL,"PATES FRAICHES ET SAUCES",NULL,"2018-03-21 14:51:37"
"4-2027",NULL,"PRODUITS FESTIFS",NULL,"2018-03-21 14:51:37"
"4-203","4-011","BISCUITERIE SUCREE",NULL,"2017-08-20 18:18:15"
"4-2030",NULL,"TRAITEUR LS EMBAL PROGRESSIF",NULL,"2018-03-21 14:51:37"
"4-2031",NULL,"POINT RESTAURATION",NULL,"2018-03-21 14:51:37"
"4-2032",NULL,"APERIT.LEGUM MARI LS IND.",NULL,"2018-03-21 14:51:37"
"4-2033",NULL,"SALADES LS INDUSTRIELLE",NULL,"2018-03-21 14:51:37"
"4-2034",NULL,"ENTREES FROIDES LS INDUS.",NULL,"2018-03-21 14:51:37"
"4-2035",NULL,"ENTREES CHAUDES LS INDUS.",NULL,"2018-03-21 14:51:37"
"4-2036",NULL,"QUICH.TART.TOURT.PIZZA LS",NULL,"2018-03-21 14:51:37"
"4-2037",NULL,"CUISINES DU MONDE",NULL,"2018-03-21 14:51:37"
"4-2038",NULL,"PLATS CUISINES",NULL,"2018-03-21 14:51:37"
"4-2039",NULL,"PATES FRAICHES ET SAUCES",NULL,"2018-03-21 14:51:37"
"4-204","4-011","PATISSERIE-INDUSTRIELLE",NULL,"2017-08-20 18:18:15"
"4-2040",NULL,"ROTISSERIE CUIT SUR PLACE",NULL,"2018-03-21 14:51:37"
"4-2041",NULL,"PIZZA ET QUICHE",NULL,"2018-03-21 14:51:37"
"4-2042",NULL,"CUISINE ASSEMBLAGE POELON",NULL,"2018-03-21 14:51:37"
"4-205","4-011","PRODUITS POUR APERITIF",NULL,"2017-08-20 18:18:15"
"4-2050",NULL,"PATES MOLLES",NULL,"2018-03-21 14:51:37"
"4-2051",NULL,"PATES PERSILLEES",NULL,"2018-03-21 14:51:37"
"4-2052",NULL,"CHEVRES/BREBIS",NULL,"2018-03-21 14:51:37"
"4-2053",NULL,"P.FRAICHE,FONDU ET ALLEGE",NULL,"2018-03-21 14:51:37"
"4-2054",NULL,"PATES PRESSES CUITES",NULL,"2018-03-21 14:51:37"
"4-2055",NULL,"PATES PRESSES NON CUITES",NULL,"2018-03-21 14:51:37"
"4-2056",NULL,"FROMAGE BIOLOGIQUE",NULL,"2018-03-21 14:51:37"
"4-2057",NULL,"FROMAGE TYPIQUE REGIONAUX",NULL,"2018-03-21 14:51:37"
"4-2058",NULL,"CREMERIE ET OEUF VRAC",NULL,"2018-03-21 14:51:37"
"4-2059",NULL,"FROMAGE EMBAL.PROGRESSIF",NULL,"2018-03-21 14:51:37"
"4-206","4-011","CAFES TORREFIES",NULL,"2017-08-20 18:18:15"
"4-2060",NULL,"STAND ANIM CHARC-TRAITEUR",NULL,"2018-03-21 14:51:37"
"4-2061",NULL,"STAND ANIMATION FROMAGE",NULL,"2018-03-21 14:51:37"
"4-207","4-011","CAFES CHICOREES SOLUBLES",NULL,"2017-08-20 18:18:15"
"4-208","4-011","POUDRES CHOCOLATEES",NULL,"2017-08-20 18:18:15"
"4-209","4-011","CEREALES",NULL,"2017-08-20 18:18:15"
"4-2090",NULL,"COMMANDE CLIENTS CHARCUT.",NULL,"2018-03-21 14:51:37"
"4-2091",NULL,"COMMANDE CLIENTS FROMAGE",NULL,"2018-03-21 14:51:37"
"4-2092",NULL,"ECONOMAT CHARCUTERIE",NULL,"2018-03-21 14:51:37"
"4-2093",NULL,"ECONOMAT FROMAGE",NULL,"2018-03-21 14:51:37"
"4-2098",NULL,"CAISSE RAYON 20",NULL,"2018-03-21 14:51:37"
"4-2099",NULL,"REMBOURSEMENT CHARC/FROMAGE",NULL,"2018-03-21 14:51:37"
"4-210","4-011","THES ET INFUSIONS",NULL,"2017-08-20 18:18:15"
"4-2100",NULL,"PETITS POISSONS L SERVICE",NULL,"2018-03-21 14:51:37"
"4-2101",NULL,"GROS POISSON L SERVICE",NULL,"2018-03-21 14:51:37"
"4-2102",NULL,"POISSON PLAT L SERVICE",NULL,"2018-03-21 14:51:37"
"4-2103",NULL,"POISSON D'EAU DOUCE L.S.",NULL,"2018-03-21 14:51:37"
"4-2104",NULL,"FILET DE POISSON L.S.",NULL,"2018-03-21 14:51:37"
"4-2105",NULL,"POISSON TRANSFORME L.S.",NULL,"2018-03-21 14:51:37"
"4-211","4-011","CHOCOLAT EN TABLETTES",NULL,"2017-08-20 18:18:15"
"4-2110",NULL,"PETIT POISSON STAND",NULL,"2018-03-21 14:51:37"
"4-2111",NULL,"GROS POISSON STAND",NULL,"2018-03-21 14:51:37"
"4-2112",NULL,"POISSON PLAT STAND",NULL,"2018-03-21 14:51:37"
"4-2113",NULL,"POISSON D'EAU DOUCE STAND",NULL,"2018-03-21 14:51:37"
"4-2114",NULL,"FILET DE POISSON STAND",NULL,"2018-03-21 14:51:37"
"4-2115",NULL,"POISSON TRANSFORME STAND",NULL,"2018-03-21 14:51:37"
"4-2116",NULL,"POISSON CONGELE",NULL,"2018-03-21 14:51:37"
"4-212","4-011","CONFISERIE DE SUCRE",NULL,"2017-08-20 18:18:15"
"4-2120",NULL,"CRUSTACE STAND",NULL,"2018-03-21 14:51:37"
"4-2121",NULL,"COQUILLAGE STAND",NULL,"2018-03-21 14:51:37"
"4-213","4-011","CONFISERIE DE CHOCOLAT",NULL,"2017-08-20 18:18:15"
"4-2130",NULL,"CRUSTACE L.S.",NULL,"2018-03-21 14:51:37"
"4-2131",NULL,"COQUILLAGE LIBRE SERVICE",NULL,"2018-03-21 14:51:37"
"4-214","4-011","ENTREMETS ET DESSERTS",NULL,"2017-08-20 18:18:15"
"4-2140",NULL,"HUITRES MARENNES",NULL,"2018-03-21 14:51:37"
"4-2141",NULL,"HUITRES BRETONNES",NULL,"2018-03-21 14:51:37"
"4-2142",NULL,"HUITRES NORMANDES",NULL,"2018-03-21 14:51:37"
"4-2143",NULL,"HUITRES AUTRE ORIGINE",NULL,"2018-03-21 14:51:37"
"4-215","4-011","PRODUITS POUR PATISSERIE",NULL,"2017-08-20 18:18:15"
"4-216","4-011","LAITS CONCENTRES ET POUDRES",NULL,"2017-08-20 18:18:15"
"4-217","4-011","SUCRES",NULL,"2017-08-20 18:18:15"
"4-218","4-011","CHOCOLATS DE FETE",NULL,"2017-08-20 18:18:15"
"4-219","4-011","PRODUITS DIETETIQUES",NULL,"2017-08-20 18:18:15"
"4-2190",NULL,"COMMANDES CLIENTS POISSON",NULL,"2018-03-21 14:51:37"
"4-2191",NULL,"ECONOMAT POISSON",NULL,"2018-03-21 14:51:37"
"4-2198",NULL,"CAISSE RAYON 21",NULL,"2018-03-21 14:51:37"
"4-2199",NULL,"REMBOURSEMENT POISSONNERIE",NULL,"2018-03-21 14:51:37"
"4-220","4-011","EPICERIE FINE",NULL,"2017-08-20 18:18:15"
"4-2200",NULL,"AGRUMES VRACS",NULL,"2018-03-21 14:51:37"
"4-2201",NULL,"AGRUMES CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-2202",NULL,"FRUITS D'ETE VRAC",NULL,"2018-03-21 14:51:37"
"4-2203",NULL,"FRUITS D'ETE CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-2204",NULL,"FRUITS ROUGE VRACS",NULL,"2018-03-21 14:51:37"
"4-2205",NULL,"FRUITS ROUGE CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-2206",NULL,"FRUITS A PEPIN VRACS",NULL,"2018-03-21 14:51:37"
"4-2207",NULL,"FRUITS A PEPIN CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-221","4-011","FARINES",NULL,"2017-08-20 18:18:15"
"4-2210",NULL,"FRUITS EXOTIQUE VRACS",NULL,"2018-03-21 14:51:37"
"4-2211",NULL,"FRUITS EXOTIQUE CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-2212",NULL,"LEGUMES EXOTIQUES VRACS",NULL,"2018-03-21 14:51:37"
"4-2213",NULL,"LEGUMES EXOTIQUES CONDITIONNE",NULL,"2018-03-21 14:51:37"
"4-222","4-011","PUREE FECULE SEMOULE",NULL,"2017-08-20 18:18:15"
"4-2220",NULL,"SALADE",NULL,"2018-03-21 14:51:37"
"4-2221",NULL,"CRUDITES VRACS",NULL,"2018-03-21 14:51:37"
"4-2222",NULL,"CRUDITES CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-2223",NULL,"LEGUMES A CUIRE VRACS",NULL,"2018-03-21 14:51:37"
"4-2224",NULL,"LEGUMES A CUIRE CONDITIONNE",NULL,"2018-03-21 14:51:37"
"4-2225",NULL,"CHAMPIGNONS VRACS",NULL,"2018-03-21 14:51:37"
"4-2226",NULL,"CHAMPIGNONS CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-2227",NULL,"POMMES DE TERRE VRACS",NULL,"2018-03-21 14:51:37"
"4-2228",NULL,"POMMES DE TERRE CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-2229",NULL,"CONDIMENTS",NULL,"2018-03-21 14:51:37"
"4-223","4-011","PATES ALIMENTAIRES",NULL,"2017-08-20 18:18:15"
"4-2230",NULL,"FRUITS BIOLOGIQUES VRACS",NULL,"2018-03-21 14:51:37"
"4-2231",NULL,"FRUITS BIOLOGIQUES CONDITIONNE",NULL,"2018-03-21 14:51:37"
"4-2232",NULL,"LEGUMES BIOLOGIQUES VRACS",NULL,"2018-03-21 14:51:37"
"4-2233",NULL,"LEGUMES BIOLOGIQUES CONDITIONN",NULL,"2018-03-21 14:51:37"
"4-224","4-011","RIZ",NULL,"2017-08-20 18:18:15"
"4-2240",NULL,"SALADE 4EME/5EME GAMME",NULL,"2018-03-21 14:51:37"
"4-2241",NULL,"CRUDITE 4EME/5EME GAMME",NULL,"2018-03-21 14:51:37"
"4-2242",NULL,"PRODUIT PRECUIT 4E/5E GAMME",NULL,"2018-03-21 14:51:37"
"4-2243",NULL,"PRODUIT CUIT 4E/5E GAMME",NULL,"2018-03-21 14:51:37"
"4-2244",NULL,"CONDIMENT 4E/5E GAMME",NULL,"2018-03-21 14:51:37"
"4-2245",NULL,"PRODUIT BIO 4E/5E GAMME",NULL,"2018-03-21 14:51:37"
"4-2246",NULL,"MINI LEGUM 4E/5E GAMME",NULL,"2018-03-21 14:51:37"
"4-2247",NULL,"SALADE FRUIT COND.4E/5E GAMME",NULL,"2018-03-21 14:51:37"
"4-225","4-011","LEGUMES SECS",NULL,"2017-08-20 18:18:15"
"4-2250",NULL,"FRUITS SECS VRACS",NULL,"2018-03-21 14:51:37"
"4-2251",NULL,"FRUITS SECS CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-2252",NULL,"LEGUMES SECS VRACS",NULL,"2018-03-21 14:51:37"
"4-2253",NULL,"LEGUMES SECS CONDITIONNES",NULL,"2018-03-21 14:51:37"
"4-226","4-033","POTAGES ET BOUILLONS",NULL,"2017-08-20 18:18:15"
"4-2260",NULL,"OLIVES CONDITIONNEES",NULL,"2018-03-21 14:51:37"
"4-227","4-011","CONDIMENTS ET SAUCES",NULL,"2017-08-20 18:18:15"
"4-2270",NULL,"JUS FRUITS FAB SUR PLACE",NULL,"2018-03-21 14:51:37"
"4-2271",NULL,"FRUITS PREPARES SUR PLACE",NULL,"2018-03-21 14:51:38"
"4-2272",NULL,"LEGUME PREPARE SUR PLACE",NULL,"2018-03-21 14:51:38"
"4-2273",NULL,"OLIVES VRACS",NULL,"2018-03-21 14:51:38"
"4-2274",NULL,"EPICES",NULL,"2018-03-21 14:51:38"
"4-2275",NULL,"SALADERIE",NULL,"2018-03-21 14:51:38"
"4-2276",NULL,"MIELS ORIGINE ET QUALITE",NULL,"2018-03-21 14:51:38"
"4-228","4-011","SELS POIVRES EPICES",NULL,"2017-08-20 18:18:15"
"4-2280",NULL,"BOUQUETS COMPOSES",NULL,"2018-03-21 14:51:38"
"4-2281",NULL,"FLEURS ISSUES DE BULBE",NULL,"2018-03-21 14:51:38"
"4-2282",NULL,"FLEURS HERBACEES",NULL,"2018-03-21 14:51:38"
"4-2283",NULL,"FLEURS LIGNEUSES",NULL,"2018-03-21 14:51:38"
"4-2284",NULL,"FLEURS EXOTIQUES",NULL,"2018-03-21 14:51:38"
"4-2285",NULL,"COMPOSITION",NULL,"2018-03-21 14:51:38"
"4-2286",NULL,"FEUILLAGES",NULL,"2018-03-21 14:51:38"
"4-2287",NULL,"PRODUITS FESTIFS",NULL,"2018-03-21 14:51:38"
"4-229","4-011","CHIPS NATURE",NULL,"2017-08-20 18:18:15"
"4-2290",NULL,"COMMANDE CLIENT FRUIT/LEGUMES",NULL,"2018-03-21 14:51:38"
"4-2291",NULL,"ECONOMAT FRUITS ET LEGUMES",NULL,"2018-03-21 14:51:38"
"4-2298",NULL,"CAISSE RAYON 22",NULL,"2018-03-21 14:51:38"
"4-2299",NULL,"REMBOURSEMENT FRUIT ET LEGUMES",NULL,"2018-03-21 14:51:38"
"4-230","4-011","HUILES ALIMENTAIRES",NULL,"2017-08-20 18:18:15"
"4-2300",NULL,"PAINS",NULL,"2018-03-21 14:51:38"
"4-2301",NULL,"PAINS DE CAMPAGNE",NULL,"2018-03-21 14:51:38"
"4-2302",NULL,"PAINS SPECIAUX",NULL,"2018-03-21 14:51:38"
"4-2303",NULL,"PETITS PAINS",NULL,"2018-03-21 14:51:38"
"4-2304",NULL,"PAINS BIOLOGIQUES",NULL,"2018-03-21 14:51:38"
"4-231","4-011","VINAIGRES ET VINAIGRETTES",NULL,"2017-08-20 18:18:15"
"4-2310",NULL,"CROISSANTS ET DERIVES",NULL,"2018-03-21 14:51:38"
"4-2311",NULL,"BRIOCHES",NULL,"2018-03-21 14:51:38"
"4-2312",NULL,"AUTRES VIENNOISERIES",NULL,"2018-03-21 14:51:38"
"4-232","4-011","CONFIT. PATES A TARTINER MIEL",NULL,"2017-08-20 18:18:15"
"4-2320",NULL,"PATISSERIE SECHE",NULL,"2018-03-21 14:51:38"
"4-2321",NULL,"TARTES",NULL,"2018-03-21 14:51:38"
"4-2322",NULL,"GRANDE PIECES",NULL,"2018-03-21 14:51:38"
"4-2323",NULL,"INDIVIDUELLES",NULL,"2018-03-21 14:51:38"
"4-2324",NULL,"PATES ET SERVICES",NULL,"2018-03-21 14:51:38"
"4-233","4-011","FRUITS AU SIROP",NULL,"2017-08-20 18:18:15"
"4-2330",NULL,"CHOCOLATS MAISON",NULL,"2018-03-21 14:51:38"
"4-2331",NULL,"CONFISERIES MAISON",NULL,"2018-03-21 14:51:38"
"4-234","4-011","CONSERVES DE LEGUMES",NULL,"2017-08-20 18:18:15"
"4-2340",NULL,"GLACE VRAC",NULL,"2018-03-21 14:51:38"
"4-2341",NULL,"GLACE LIBRE SERVICE",NULL,"2018-03-21 14:51:38"
"4-2342",NULL,"PATISSERIE GLACEE",NULL,"2018-03-21 14:51:38"
"4-235","4-011","CONSERVES DE POISSON",NULL,"2017-08-20 18:18:15"
"4-2350",NULL,"COMMANDE CLIENT BOULANG",NULL,"2018-03-21 14:51:38"
"4-2351",NULL,"COMMANDE CLIENT VIENNOISE",NULL,"2018-03-21 14:51:38"
"4-2352",NULL,"COMMANDE CLIENT PATIS",NULL,"2018-03-21 14:51:38"
"4-236","4-011","CONSERVES DE VIANDES",NULL,"2017-08-20 18:18:15"
"4-237","4-011","PLATS CUISINES",NULL,"2017-08-20 18:18:15"
"4-238","4-011","ALIMENTS POUR ENFANTS",NULL,"2017-08-20 18:18:15"
"4-2380",NULL,"ACHAT FABRIC PARTIEL BOUL",NULL,"2018-03-21 14:51:38"
"4-2381",NULL,"ACHAT FABRIC PARTIEL VIEN",NULL,"2018-03-21 14:51:38"
"4-2382",NULL,"ACHAT FABRIC PARTIEL PATI",NULL,"2018-03-21 14:51:38"
"4-239","4-011","ALIMENTS POUR ANIMAUX",NULL,"2017-08-20 18:18:15"
"4-2391",NULL,"EMBALLAGE BOUL/PATE",NULL,"2018-03-21 14:51:38"
"4-2392",NULL,"MATIERE 1ERE BOUL/PATE",NULL,"2018-03-21 14:51:38"
"4-2398",NULL,"CAISSE RAYON 23",NULL,"2018-03-21 14:51:38"
"4-2399",NULL,"REMBOURSEMENT BOULANG/PATIS.",NULL,"2018-03-21 14:51:38"
"4-2400",NULL,"VIANDES BOVINE BIO",NULL,"2018-03-21 14:51:38"
"4-2401",NULL,"HACHE BIO",NULL,"2018-03-21 14:51:38"
"4-2402",NULL,"VEAU BIO",NULL,"2018-03-21 14:51:38"
"4-2403",NULL,"AGNEAU BIO",NULL,"2018-03-21 14:51:38"
"4-2404",NULL,"PORC BIO",NULL,"2018-03-21 14:51:38"
"4-2405",NULL,"SAUCISSE BIO",NULL,"2018-03-21 14:51:38"
"4-2406",NULL,"VIANDE BOVINE ETNIQUE",NULL,"2018-03-21 14:51:38"
"4-2407",NULL,"VEAU ETHNIQUE",NULL,"2018-03-21 14:51:38"
"4-2408",NULL,"AGNEAU ETHNIQUE",NULL,"2018-03-21 14:51:38"
"4-2410",NULL,"FQC RACE VIANDE",NULL,"2018-03-21 14:51:38"
"4-2411",NULL,"FQC RACE MIXTE",NULL,"2018-03-21 14:51:38"
"4-2412",NULL,"VBF",NULL,"2018-03-21 14:51:38"
"4-2413",NULL,"TAUREAU",NULL,"2018-03-21 14:51:38"
"4-2414",NULL,"VIANDE BOVINE 1/2 GROS",NULL,"2018-03-21 14:51:38"
"4-2415",NULL,"HACHE BOEUF BARQUETTE",NULL,"2018-03-21 14:51:38"
"4-2420",NULL,"VEAU FQC",NULL,"2018-03-21 14:51:38"
"4-2421",NULL,"VEAU STAND",NULL,"2018-03-21 14:51:38"
"4-2422",NULL,"VEAU HACHE",NULL,"2018-03-21 14:51:38"
"4-2423",NULL,"PORC FQC",NULL,"2018-03-21 14:51:38"
"4-2424",NULL,"PORC STD",NULL,"2018-03-21 14:51:38"
"4-2425",NULL,"PORC 1/2 SEL",NULL,"2018-03-21 14:51:38"
"4-2430",NULL,"AGNEAU FRANCAIS FQC",NULL,"2018-03-21 14:51:38"
"4-2431",NULL,"AGNEAU FRANCAIS STAND",NULL,"2018-03-21 14:51:38"
"4-2432",NULL,"AGNEAU IMPORT CONTROLE",NULL,"2018-03-21 14:51:38"
"4-2433",NULL,"AGNEAU IMPORT STAND",NULL,"2018-03-21 14:51:38"
"4-2434",NULL,"AGNEAU DE LAIT",NULL,"2018-03-21 14:51:38"
"4-2435",NULL,"MOUTON",NULL,"2018-03-21 14:51:38"
"4-2436",NULL,"CHEVREAU",NULL,"2018-03-21 14:51:38"
"4-2440",NULL,"CHEVAL",NULL,"2018-03-21 14:51:38"
"4-2441",NULL,"ABATS",NULL,"2018-03-21 14:51:38"
"4-2442",NULL,"VIANDES EXOTIQUES",NULL,"2018-03-21 14:51:38"
"4-2443",NULL,"GIBIER ? POIL",NULL,"2018-03-21 14:51:38"
"4-2444",NULL,"GIBIER ? PLUME",NULL,"2018-03-21 14:51:38"
"4-2445",NULL,"VIANDE POUR ANIMAUX",NULL,"2018-03-21 14:51:38"
"4-2450",NULL,"CHAIR ET FARCE",NULL,"2018-03-21 14:51:38"
"4-2451",NULL,"CREPINETTES",NULL,"2018-03-21 14:51:38"
"4-2452",NULL,"SAUCISSERIE BARQUETTES",NULL,"2018-03-21 14:51:38"
"4-2453",NULL,"SAUCISSERIE CAISSETTES",NULL,"2018-03-21 14:51:38"
"4-2454",NULL,"BARBECUE",NULL,"2018-03-21 14:51:38"
"4-2455",NULL,"SAUCES ET BEURRE",NULL,"2018-03-21 14:51:38"
"4-2460",NULL,"VIANDE HEBDOPACK",NULL,"2018-03-21 14:51:38"
"4-2461",NULL,"SPECIALITE BOUCHERE IND. BOEUF",NULL,"2018-03-21 14:51:38"
"4-2462",NULL,"SPECIALITE BOUCHERE IND. VEAU",NULL,"2018-03-21 14:51:38"
"4-2463",NULL,"SBI AGNEAU",NULL,"2018-03-21 14:51:38"
"4-2464",NULL,"SBI PORC",NULL,"2018-03-21 14:51:38"
"4-2465",NULL,"SBI ABATS",NULL,"2018-03-21 14:51:38"
"4-2466",NULL,"SBI CHEVAL",NULL,"2018-03-21 14:51:38"
"4-2467",NULL,"VIANDE PRET A MANGER",NULL,"2018-03-21 14:51:38"
"4-2468",NULL,"VIANDE PRET A CUIRE",NULL,"2018-03-21 14:51:38"
"4-2469",NULL,"VIANDE PRETE A RECHAUFFER",NULL,"2018-03-21 14:51:38"
"4-2470",NULL,"VOLAILLE ENTIERE COUPE",NULL,"2018-03-21 14:51:38"
"4-2471",NULL,"DECOUPE VOLAILLE COUPE",NULL,"2018-03-21 14:51:38"
"4-2472",NULL,"VOLAILLE PREPAREE COUPE",NULL,"2018-03-21 14:51:38"
"4-2480",NULL,"BOEUF A LA COUPE",NULL,"2018-03-21 14:51:38"
"4-2481",NULL,"VEAU A LA COUPE",NULL,"2018-03-21 14:51:38"
"4-2482",NULL,"AGNEAU/MOUTON A LA COUPE",NULL,"2018-03-21 14:51:38"
"4-2483",NULL,"CHEVAL A LA COUPE",NULL,"2018-03-21 14:51:38"
"4-2484",NULL,"PORC A LA COUPE",NULL,"2018-03-21 14:51:38"
"4-2485",NULL,"ABAT A LA COUPE",NULL,"2018-03-21 14:51:38"
"4-2486",NULL,"PRODUITS ELABORE COUPE",NULL,"2018-03-21 14:51:38"
"4-2487",NULL,"SAUCISSERIE A LA COUPE",NULL,"2018-03-21 14:51:38"
"4-2488",NULL,"GIBIER A LA COUPE",NULL,"2018-03-21 14:51:38"
"4-2489",NULL,"VIANDE POUR ANIMAUX COUPE",NULL,"2018-03-21 14:51:38"
"4-2490",NULL,"COMMANDES CLIENT BOUCHERIE",NULL,"2018-03-21 14:51:38"
"4-2491",NULL,"EMBALLAGE BOUCHERIE",NULL,"2018-03-21 14:51:38"
"4-2492",NULL,"NECESSAIRE FABRICATION",NULL,"2018-03-21 14:51:38"
"4-2493",NULL,"INGREDIENT FABRICATION",NULL,"2018-03-21 14:51:38"
"4-2494",NULL,"MATIERE PREMIERE ACHAT LS",NULL,"2018-03-21 14:51:38"
"4-2495",NULL,"MATIERE PREMIERE ACHAT CPE",NULL,"2018-03-21 14:51:38"
"4-2498",NULL,"CAISSE RAYON 24",NULL,"2018-03-21 14:51:38"
"4-2499",NULL,"REMBOURSEMENT BOUCHERIE-VOLAIL",NULL,"2018-03-21 14:51:38"
"4-2500",NULL,"PATES MOLLES",NULL,"2018-03-21 14:51:38"
"4-2501",NULL,"PERSILLES",NULL,"2018-03-21 14:51:38"
"4-2502",NULL,"CHEVRES ET BREBIS",NULL,"2018-03-21 14:51:38"
"4-2503",NULL,"PATES FRAICHES",NULL,"2018-03-21 14:51:38"
"4-2504",NULL,"PATE PRES.CUITE ET NON CUITE",NULL,"2018-03-21 14:51:38"
"4-2505",NULL,"FROMAGES A CUIRE ET FONDUS",NULL,"2018-03-21 14:51:38"
"4-2506",NULL,"PRE EMBALLES",NULL,"2018-03-21 14:51:38"
"4-2507",NULL,"FROMAGES ALLEGES",NULL,"2018-03-21 14:51:38"
"4-2509",NULL,"SNACKING FROMAGES",NULL,"2018-03-21 14:51:38"
"4-2510",NULL,"DESSERTS",NULL,"2018-03-21 14:51:38"
"4-2511",NULL,"LAIT ENTIER ET SPECIALITES",NULL,"2018-03-21 14:51:38"
"4-2512",NULL,"NON BLANCS",NULL,"2018-03-21 14:51:38"
"4-2513",NULL,"SANTE ACTIVE",NULL,"2018-03-21 14:51:38"
"4-2514",NULL,"BLANCS",NULL,"2018-03-21 14:51:38"
"4-2515",NULL,"CROISSANCE",NULL,"2018-03-21 14:51:38"
"4-2516",NULL,"BOISSONS",NULL,"2018-03-21 14:51:38"
"4-2517",NULL,"COMPOTES",NULL,"2018-03-21 14:51:38"
"4-2519",NULL,"SNACKING ULTRA FRAIS",NULL,"2018-03-21 14:51:38"
"4-2520",NULL,"CREMES ET SAUCES",NULL,"2018-03-21 14:51:38"
"4-2521",NULL,"BEURRE",NULL,"2018-03-21 14:51:38"
"4-2522",NULL,"CORPS GRAS VEGETAL/MIXTE",NULL,"2018-03-21 14:51:38"
"4-2523",NULL,"OEUFS",NULL,"2018-03-21 14:51:38"
"4-2524",NULL,"LAIT",NULL,"2018-03-21 14:51:38"
"4-2529",NULL,"SNACKING CREMERIE",NULL,"2018-03-21 14:51:38"
"4-2530",NULL,"VOLAILLES ENTIERES",NULL,"2018-03-21 14:51:38"
"4-2531",NULL,"DECOUPE DE VOLAILLES",NULL,"2018-03-21 14:51:38"
"4-2532",NULL,"PRODUITS PREPARES",NULL,"2018-03-21 14:51:38"
"4-2533",NULL,"VOLAILLE HALAL ET CASHER",NULL,"2018-03-21 14:51:38"
"4-2534",NULL,"ALIMENTS POUR ANIMAUX",NULL,"2018-03-21 14:51:38"
"4-2539",NULL,"SNACKING VOLAILLES",NULL,"2018-03-21 14:51:38"
"4-2540",NULL,"JAMBON CUIT",NULL,"2018-03-21 14:51:38"
"4-2541",NULL,"JAMBON CRU, SEC ET TRANCHAGE",NULL,"2018-03-21 14:51:38"
"4-2542",NULL,"SAUCISSON/PATES/RILLETTES",NULL,"2018-03-21 14:51:38"
"4-2543",NULL,"SAUCISSERIE SECHE",NULL,"2018-03-21 14:51:38"
"4-2544",NULL,"CHARCUTERIE A CUIRE",NULL,"2018-03-21 14:51:38"
"4-2545",NULL,"HALAL ET CASHER",NULL,"2018-03-21 14:51:38"
"4-2549",NULL,"SNACKING CHARCUTERIE",NULL,"2018-03-21 14:51:38"
"4-2550",NULL,"ENTREES TRAITEUR",NULL,"2018-03-21 14:51:38"
"4-2551",NULL,"TARTES SALEES TRAITEUR",NULL,"2018-03-21 14:51:38"
"4-2552",NULL,"PANES FRAIS",NULL,"2018-03-21 14:51:38"
"4-2553",NULL,"PLATS CUISINES FRAIS",NULL,"2018-03-21 14:51:38"
"4-2554",NULL,"PATES FRAICHES ET QUENELLES",NULL,"2018-03-21 14:51:38"
"4-2555",NULL,"PATES A TARTE",NULL,"2018-03-21 14:51:38"
"4-2559",NULL,"SNACKING TRAITEUR",NULL,"2018-03-21 14:51:38"
"4-2560",NULL,"SAURISSERIE",NULL,"2018-03-21 14:51:38"
"4-2561",NULL,"TRAITEUR DE LA MER",NULL,"2018-03-21 14:51:38"
"4-2562",NULL,"CRUSTACES ET ANCHOIS",NULL,"2018-03-21 14:51:38"
"4-2563",NULL,"SURIMI",NULL,"2018-03-21 14:51:38"
"4-2564",NULL,"TARTINABLES ET BLINIS",NULL,"2018-03-21 14:51:38"
"4-2569",NULL,"SNACKING PRODUITS DE LA MER",NULL,"2018-03-21 14:51:38"
"4-2570",NULL,"PAIN INDUSTRIEL",NULL,"2018-03-21 14:51:38"
"4-2571",NULL,"VIENNOISERIE",NULL,"2018-03-21 14:51:38"
"4-2572",NULL,"PATISSERIE",NULL,"2018-03-21 14:51:38"
"4-2579",NULL,"SNACKING BOULANGERIE/PATISSERI",NULL,"2018-03-21 14:51:38"
"4-2580",NULL,"ENTREES SURGELEES",NULL,"2018-03-21 14:51:38"
"4-2581",NULL,"TARTES SALEES SURGELEES",NULL,"2018-03-21 14:51:38"
"4-2582",NULL,"PLATS CUISINES SURGELES",NULL,"2018-03-21 14:51:38"
"4-2583",NULL,"POISSONS SURGELES",NULL,"2018-03-21 14:51:38"
